subj	mode	order	scenario	concept	first	Yp	Yn	age	gender	race
 664	se	2	fire		hs	neg	 3	7	31	Female	white
 664	se	3	construct	ml	neg	 3	3	31	Female	white
 664	se	4	linebacker	ident	neg	 6	1	31	Female	white
 664	se	1	train		cc	pos	 2	6	31	Female	white
 664	se	5	driver		ivd	pos	 7	7	31	Female	white
 665	se	1	fire		ml	neg	 5	5	55	Male	white
 665	se	2	train		cc	neg	 3	7	55	Male	white
 665	se	3	construct	ident	neg	 7	5	55	Male	white
 665	se	4	driver		hs	neg	 7	7	55	Male	white
 665	se	5	linebacker	ivd	pos	 7	7	55	Male	white
 666	je	3	linebacker	ident	neg	 7	2	35	Male	asian
 666	je	5	train		ivd	neg	 7	7	35	Male	asian
 666	je	1	driver		ml	pos	 4	6	35	Male	asian
 666	je	2	fire		hs	pos	 1	6	35	Male	asian
 666	je	4	construct	cc	pos	 4	4	35	Male	asian
 667	je	3	linebacker	hs	neg	 5	7	29	Male	white
 667	je	1	fire		cc	pos	 1	1	29	Male	white
 667	je	2	train		ml	pos	 4	4	29	Male	white
 667	je	4	driver		ivd	pos	 6	6	29	Male	white
 667	je	5	construct	ident	pos	 7	3	29	Male	white
 668	se	2	driver		ivd	neg	 7	7	22	Male	white
 668	se	4	fire		cc	neg	 3	4	22	Male	white
 668	se	1	train		ml	pos	 5	5	22	Male	white
 668	se	3	construct	ident	pos	 7	6	22	Male	white
 668	se	5	linebacker	hs	pos	 5	6	22	Male	white
 669	se	1	construct	ivd	neg	 7	7	26	Male	white
 669	se	3	driver		ml	neg	 3	6	26	Male	white
 669	se	5	fire		ident	neg	 7	7	26	Male	white
 669	se	2	linebacker	hs	pos	 5	7	26	Male	white
 669	se	4	train		cc	pos	 3	3	26	Male	white
 670	je	3	construct	ml	neg	 1	5	27	Male	latino
 670	je	4	fire		ident	neg	 7	4	27	Male	latino
 670	je	5	linebacker	hs	neg	 3	3	27	Male	latino
 670	je	1	driver		cc	pos	 1	7	27	Male	latino
 670	je	2	train		ivd	pos	 7	7	27	Male	latino
 671	je	2	linebacker	ident	neg	 7	4	47	Male	white
 671	je	1	fire		hs	pos	 7	7	47	Male	white
 671	je	3	driver		ml	pos	 6	7	47	Male	white
 671	je	4	construct	ivd	pos	 7	7	47	Male	white
 671	je	5	train		cc	pos	 5	5	47	Male	white
 672	se	2	driver		cc	neg	 6	7	30	Male	white
 672	se	3	linebacker	hs	neg	 6	6	30	Male	white
 672	se	4	construct	ml	neg	 3	3	30	Male	white
 672	se	5	fire		ident	neg	 5	5	30	Male	white
 672	se	1	train		ivd	pos	 7	7	30	Male	white
 673	je	1	linebacker	hs	neg	 6	6	35	Male	white
 673	je	2	construct	cc	neg	 1	1	35	Male	white
 673	je	3	fire		ivd	neg	 6	4	35	Male	white
 673	je	5	driver		ml	neg	 2	2	35	Male	white
 673	je	4	train		ident	pos	 7	1	35	Male	white
 674	je	1	fire		ident	neg	 7	3	32	Male	black
 674	je	4	driver		ivd	neg	 7	3	32	Male	black
 674	je	2	train		cc	pos	 5	4	32	Male	black
 674	je	3	linebacker	hs	pos	 3	6	32	Male	black
 674	je	5	construct	ml	pos	 7	7	32	Male	black
 675	se	3	train		hs	neg	 7	7	23	Male	latino
 675	se	1	construct	ident	pos	 7	7	23	Male	latino
 675	se	2	fire		ml	pos	 5	5	23	Male	latino
 675	se	4	linebacker	cc	pos	 2	3	23	Male	latino
 675	se	5	driver		ivd	pos	 6	6	23	Male	latino
 676	je	1	linebacker	ivd	neg	 6	6	49	Male	white
 676	je	2	train		hs	neg	 7	7	49	Male	white
 676	je	3	construct	ident	pos	 7	4	49	Male	white
 676	je	4	fire		cc	pos	 1	1	49	Male	white
 676	je	5	driver		ml	pos	 4	4	49	Male	white
 677	je	2	linebacker	ident	neg	 7	7	26	Female	white
 677	je	3	driver		cc	neg	 5	6	26	Female	white
 677	je	5	fire		ml	neg	 4	5	26	Female	white
 677	je	1	construct	hs	pos	 7	7	26	Female	white
 677	je	4	train		ivd	pos	 7	7	26	Female	white
 678	se	1	linebacker	ident	neg	 7	2	23	Male	white
 678	se	2	construct	hs	neg	 7	7	23	Male	white
 678	se	3	fire		ivd	pos	 7	7	23	Male	white
 678	se	4	driver		ml	pos	 4	7	23	Male	white
 678	se	5	train		cc	pos	 5	7	23	Male	white
 679	se	2	driver		hs	neg	 6	6	21	Male	black.white
 679	se	4	fire		cc	neg	 2	4	21	Male	black.white
 679	se	1	linebacker	ident	pos	 6	2	21	Male	black.white
 679	se	3	construct	ivd	pos	 6	6	21	Male	black.white
 679	se	5	train		ml	pos	 4	4	21	Male	black.white
 680	se	2	linebacker	ident	neg	 6	4	41	Female	white
 680	se	4	fire		hs	neg	 2	7	41	Female	white
 680	se	5	train		ivd	neg	 2	2	41	Female	white
 680	se	1	driver		ml	pos	 5	6	41	Female	white
 680	se	3	construct	cc	pos	 4	4	41	Female	white
 681	se	2	linebacker	ident	neg	 6	3	28	Male	white
 681	se	3	train		hs	neg	 7	7	28	Male	white
 681	se	5	construct	ivd	neg	 7	7	28	Male	white
 681	se	1	driver		ml	pos	 5	7	28	Male	white
 681	se	4	fire		cc	pos	 2	3	28	Male	white
 682	se	1	fire		cc	neg	 3	5	44	Female	white
 682	se	4	driver		ident	neg	 7	7	44	Female	white
 682	se	5	construct	ivd	neg	 7	7	44	Female	white
 682	se	2	linebacker	ml	pos	 2	3	44	Female	white
 682	se	3	train		hs	pos	 6	7	44	Female	white
 683	se	1	train		hs	neg	 7	7	24	Female	asian
 683	se	2	driver		ivd	neg	 7	7	24	Female	asian
 683	se	3	construct	ident	pos	 7	7	24	Female	asian
 683	se	4	linebacker	cc	pos	 1	7	24	Female	asian
 683	se	5	fire		ml	pos	 2	4	24	Female	asian
 684	se	1	construct	hs	neg	 7	7	25	Female	white.latino
 684	se	4	linebacker	ident	neg	 7	2	25	Female	white.latino
 684	se	5	fire		ml	neg	 3	3	25	Female	white.latino
 684	se	2	train		ivd	pos	 7	7	25	Female	white.latino
 684	se	3	driver		cc	pos	 4	6	25	Female	white.latino
 685	je	4	driver		ml	neg	 1	7	21	Male	black
 685	je	5	construct	ident	neg	 7	1	21	Male	black
 685	je	1	linebacker	ivd	pos	 7	7	21	Male	black
 685	je	2	fire		cc	pos	 1	7	21	Male	black
 685	je	3	train		hs	pos	 1	7	21	Male	black
 686	je	1	fire		ivd	neg	 7	1	28	Female	white
 686	je	3	linebacker	ml	neg	 1	1	28	Female	white
 686	je	4	driver		cc	neg	 1	4	28	Female	white
 686	je	2	construct	ident	pos	 7	1	28	Female	white
 686	je	5	train		hs	pos	 7	7	28	Female	white
 687	se	1	construct	ident	neg	 7	6	36	Female	white
 687	se	5	linebacker	ml	neg	 3	5	36	Female	white
 687	se	2	train		ivd	pos	 6	6	36	Female	white
 687	se	3	fire		cc	pos	 1	6	36	Female	white
 687	se	4	driver		hs	pos	 7	7	36	Female	white
 688	je	3	construct	hs	neg	 7	7	45	Female	latino
 688	je	5	driver		ident	neg	 7	4	45	Female	latino
 688	je	1	train		ivd	pos	 7	7	45	Female	latino
 688	je	2	fire		ml	pos	 7	7	45	Female	latino
 688	je	4	linebacker	cc	pos	 5	5	45	Female	latino
 689	je	3	linebacker	hs	neg	 4	6	36	Male	white
 689	je	1	construct	ivd	pos	 6	2	36	Male	white
 689	je	2	driver		ml	pos	 3	3	36	Male	white
 689	je	4	train		cc	pos	 5	6	36	Male	white
 689	je	5	fire		ident	pos	 6	5	36	Male	white
 690	se	1	train		ml	neg	 1	2	23	Male	black
 690	se	2	construct	ident	neg	 7	5	23	Male	black
 690	se	3	fire		cc	neg	 1	1	23	Male	black
 690	se	4	driver		ivd	neg	 7	7	23	Male	black
 690	se	5	linebacker	hs	neg	 4	7	23	Male	black
 691	se	1	linebacker	ident	neg	 7	2	35	Male	white
 691	se	4	driver		cc	neg	 5	6	35	Male	white
 691	se	2	train		ivd	pos	 5	2	35	Male	white
 691	se	3	fire		hs	pos	 4	7	35	Male	white
 691	se	5	construct	ml	pos	 1	1	35	Male	white
 692	je	1	fire		ivd	neg	 7	1	35	Male	latino
 692	je	3	construct	cc	neg	 4	4	35	Male	latino
 692	je	2	linebacker	hs	pos	 4	7	35	Male	latino
 692	je	4	train		ml	pos	 6	7	35	Male	latino
 692	je	5	driver		ident	pos	 7	4	35	Male	latino
 693	je	2	train		cc	neg	 2	3	25	Female	black
 693	je	3	fire		ident	neg	 7	2	25	Female	black
 693	je	1	construct	ivd	pos	 7	7	25	Female	black
 693	je	4	linebacker	ml	pos	 2	2	25	Female	black
 693	je	5	driver		hs	pos	 5	5	25	Female	black
 694	se	3	linebacker	ml	neg	 1	1	38	Male	white
 694	se	4	fire		cc	neg	 1	5	38	Male	white
 694	se	1	driver		hs	pos	 7	7	38	Male	white
 694	se	2	train		ident	pos	 6	2	38	Male	white
 694	se	5	construct	ivd	pos	 6	6	38	Male	white
 695	je	4	train		cc	neg	 5	5	22	Male	asian
 695	je	5	fire		hs	neg	 5	6	22	Male	asian
 695	je	1	driver		ml	pos	 6	7	22	Male	asian
 695	je	2	linebacker	ivd	pos	 6	7	22	Male	asian
 695	je	3	construct	ident	pos	 7	6	22	Male	asian
 696	je	1	driver		ivd	neg	 7	7	30	Male	white
 696	je	3	linebacker	ml	neg	 2	2	30	Male	white
 696	je	4	train		cc	neg	 3	5	30	Male	white
 696	je	2	construct	ident	pos	 7	7	30	Male	white
 696	je	5	fire		hs	pos	 5	7	30	Male	white
 697	se	3	linebacker	hs	neg	 3	6	21	Female	white
 697	se	4	fire		cc	neg	 3	4	21	Female	white
 697	se	5	train		ident	neg	 5	3	21	Female	white
 697	se	1	construct	ivd	pos	 7	7	21	Female	white
 697	se	2	driver		ml	pos	 4	6	21	Female	white
 698	je	5	linebacker	cc	neg	 5	5	26	Female	white
 698	je	1	construct	ml	pos	 4	7	26	Female	white
 698	je	2	driver		ivd	pos	 7	7	26	Female	white
 698	je	3	fire		ident	pos	 7	7	26	Female	white
 698	je	4	train		hs	pos	 7	7	26	Female	white
 699	je	3	construct	ivd	neg	 7	7	24	Male	white
 699	je	4	linebacker	cc	neg	 7	7	24	Male	white
 699	je	1	driver		ident	pos	 7	4	24	Male	white
 699	je	2	train		hs	pos	 7	7	24	Male	white
 699	je	5	fire		ml	pos	 1	1	24	Male	white
 700	se	1	fire		hs	neg	 7	7	25	Male	white
 700	se	2	construct	ml	neg	 6	6	25	Male	white
 700	se	3	driver		ivd	pos	 7	7	25	Male	white
 700	se	4	train		ident	pos	 7	6	25	Male	white
 700	se	5	linebacker	cc	pos	 2	2	25	Male	white
 701	je	2	construct	ident	neg	 7	6	22	Female	white.latino
 701	je	1	driver		ml	pos	 3	4	22	Female	white.latino
 701	je	3	linebacker	ivd	pos	 5	5	22	Female	white.latino
 701	je	4	fire		cc	pos	 1	3	22	Female	white.latino
 701	je	5	train		hs	pos	 7	7	22	Female	white.latino
 702	je	1	construct	hs	neg	 7	7	63	Male	white
 702	je	3	train		ident	neg	 6	2	63	Male	white
 702	je	4	driver		ivd	neg	 7	7	63	Male	white
 702	je	2	linebacker	ml	pos	 2	2	63	Male	white
 702	je	5	fire		cc	pos	 1	1	63	Male	white
 703	se	1	train		ml	pos	 3	3	32	Female	white
 703	se	2	driver		ident	pos	 5	2	32	Female	white
 703	se	3	fire		cc	pos	 2	5	32	Female	white
 703	se	4	linebacker	ivd	pos	 6	6	32	Female	white
 703	se	5	construct	hs	pos	 6	7	32	Female	white
 704	se	1	fire		hs	neg	 5	6	29	Female	black
 704	se	2	linebacker	ml	neg	 1	1	29	Female	black
 704	se	3	driver		cc	neg	 5	6	29	Female	black
 704	se	4	construct	ivd	neg	 7	6	29	Female	black
 704	se	5	train		ident	neg	 7	4	29	Female	black
 705	se	1	construct	ivd	pos	 7	7	25	Male	asian
 705	se	2	linebacker	ml	pos	 1	1	25	Male	asian
 705	se	3	fire		ident	pos	 7	6	25	Male	asian
 705	se	4	driver		cc	pos	 5	6	25	Male	asian
 705	se	5	train		hs	pos	 7	7	25	Male	asian
 706	je	3	construct	ivd	neg	 7	7	23	Female	white
 706	je	4	train		hs	neg	 7	7	23	Female	white
 706	je	1	linebacker	cc	pos	 1	6	23	Female	white
 706	je	2	fire		ident	pos	 7	4	23	Female	white
 706	je	5	driver		ml	pos	 4	4	23	Female	white
 707	je	2	linebacker	ident	neg	 6	2	27	Female	white
 707	je	4	construct	ivd	neg	 7	6	27	Female	white
 707	je	5	driver		hs	neg	 7	7	27	Female	white
 707	je	1	train		cc	pos	 2	5	27	Female	white
 707	je	3	fire		ml	pos	 1	1	27	Female	white
 708	se	2	driver		ident	neg	 6	1	22	Female	white
 708	se	5	construct	cc	neg	 1	1	22	Female	white
 708	se	1	fire		ml	pos	 5	7	22	Female	white
 708	se	3	train		hs	pos	 7	7	22	Female	white
 708	se	4	linebacker	ivd	pos	 7	7	22	Female	white
 709	je	1	construct	cc	neg	 2	2	35	Female	asian
 709	je	2	driver		ivd	neg	 7	7	35	Female	asian
 709	je	3	linebacker	ident	neg	 6	1	35	Female	asian
 709	je	4	fire		ml	neg	 4	4	35	Female	asian
 709	je	5	train		hs	pos	 6	7	35	Female	asian
 710	je	2	fire		ml	neg	 5	6	24	Female	latino
 710	je	4	linebacker	ivd	neg	 7	6	24	Female	latino
 710	je	1	driver		cc	pos	 6	5	24	Female	latino
 710	je	3	train		ident	pos	 7	5	24	Female	latino
 710	je	5	construct	hs	pos	 5	7	24	Female	latino
 711	se	1	linebacker	ivd	neg	 7	7	33	Male	white
 711	se	4	construct	cc	neg	 1	1	33	Male	white
 711	se	2	train		ml	pos	 1	2	33	Male	white
 711	se	3	driver		ident	pos	 7	4	33	Male	white
 711	se	5	fire		hs	pos	 6	7	33	Male	white
 712	se	1	fire		ml	neg	 3	5	22	Male	white
 712	se	3	driver		cc	neg	 6	5	22	Male	white
 712	se	5	linebacker	ivd	neg	 6	5	22	Male	white
 712	se	2	construct	hs	pos	 6	5	22	Male	white
 712	se	4	train		ident	pos	 6	5	22	Male	white
 713	je	1	train		ident	neg	 5	5	22	Male	white
 713	je	2	fire		ml	pos	 3	3	22	Male	white
 713	je	3	construct	hs	pos	 6	7	22	Male	white
 713	je	4	driver		cc	pos	 2	2	22	Male	white
 713	je	5	linebacker	ivd	pos	 6	6	22	Male	white
 714	se	3	fire		ivd	neg	 7	7	26	Male	black.white
 714	se	4	linebacker	cc	neg	 1	1	26	Male	black.white
 714	se	5	train		ident	neg	 7	6	26	Male	black.white
 714	se	1	driver		ml	pos	 5	6	26	Male	black.white
 714	se	2	construct	hs	pos	 7	7	26	Male	black.white
 715	je	1	driver		hs	neg	 7	7	61	Male	white
 715	je	2	linebacker	ident	neg	 7	6	61	Male	white
 715	je	5	train		ivd	neg	 7	7	61	Male	white
 715	je	3	fire		cc	pos	 3	5	61	Male	white
 715	je	4	construct	ml	pos	 6	6	61	Male	white
 716	se	1	train		hs	neg	 6	3	24	Female	white
 716	se	2	construct	ml	neg	 2	2	24	Female	white
 716	se	3	linebacker	cc	pos	 1	5	24	Female	white
 716	se	4	fire		ident	pos	 6	2	24	Female	white
 716	se	5	driver		ivd	pos	 6	6	24	Female	white
 717	je	1	construct	cc	neg	 1	1	31	Male	white
 717	je	4	fire		ident	neg	 7	4	31	Male	white
 717	je	2	linebacker	hs	pos	 1	7	31	Male	white
 717	je	3	train		ml	pos	 3	3	31	Male	white
 717	je	5	driver		ivd	pos	 7	7	31	Male	white
 718	se	4	driver		hs	neg	 7	7	42	Male	white
 718	se	1	fire		ivd	pos	 7	6	42	Male	white
 718	se	2	linebacker	cc	pos	 1	4	42	Male	white
 718	se	3	construct	ident	pos	 7	5	42	Male	white
 718	se	5	train		ml	pos	 1	1	42	Male	white
 719	se	2	train		hs	neg	 7	7	37	Male	native.american
 719	se	3	linebacker	ident	neg	 7	2	37	Male	native.american
 719	se	4	construct	ivd	neg	 7	7	37	Male	native.american
 719	se	1	fire		cc	pos	 1	2	37	Male	native.american
 719	se	5	driver		ml	pos	 3	5	37	Male	native.american
 720	je	3	fire		hs	neg	 3	6	49	Male	white
 720	je	4	driver		ml	neg	 2	5	49	Male	white
 720	je	5	train		cc	neg	 2	2	49	Male	white
 720	je	1	linebacker	ivd	pos	 5	6	49	Male	white
 720	je	2	construct	ident	pos	 7	6	49	Male	white
 721	se	1	driver		hs	neg	 7	7	25	Male	white
 721	se	2	construct	ident	neg	 7	1	25	Male	white
 721	se	5	linebacker	ml	neg	 6	7	25	Male	white
 721	se	3	train		cc	pos	 1	1	25	Male	white
 721	se	4	fire		ivd	pos	 7	7	25	Male	white
 722	se	1	construct	hs	neg	 3	6	21	Male	black
 722	se	2	linebacker	ivd	neg	 5	3	21	Male	black
 722	se	3	train		cc	neg	 4	2	21	Male	black
 722	se	4	fire		ident	neg	 2	5	21	Male	black
 722	se	5	driver		ml	neg	 6	3	21	Male	black
 723	se	3	linebacker	ml	neg	 1	1	26	Female	white
 723	se	5	train		cc	neg	 1	3	26	Female	white
 723	se	1	fire		hs	pos	 7	7	26	Female	white
 723	se	2	construct	ident	pos	 7	3	26	Female	white
 723	se	4	driver		ivd	pos	 7	7	26	Female	white
 724	se	2	linebacker	ivd	neg	 7	7	41	Male	black
 724	se	3	driver		cc	neg	 4	6	41	Male	black
 724	se	5	train		ml	neg	 4	4	41	Male	black
 724	se	1	fire		ident	pos	 7	7	41	Male	black
 724	se	4	construct	hs	pos	 7	7	41	Male	black
 725	je	2	linebacker	ml	neg	 2	3	34	Male	white
 725	je	3	train		ident	neg	 7	5	34	Male	white
 725	je	4	fire		hs	neg	 7	7	34	Male	white
 725	je	1	construct	cc	pos	 5	5	34	Male	white
 725	je	5	driver		ivd	pos	 7	7	34	Male	white
 726	se	2	construct	hs	neg	 7	7	19	Female	white
 726	se	5	fire		ivd	neg	 7	7	19	Female	white
 726	se	1	driver		ml	pos	 5	7	19	Female	white
 726	se	3	linebacker	ident	pos	 7	6	19	Female	white
 726	se	4	train		cc	pos	 7	7	19	Female	white
 727	je	1	construct	ml	neg	 2	2	23	Female	black
 727	je	4	fire		cc	neg	 1	2	23	Female	black
 727	je	5	driver		hs	neg	 6	7	23	Female	black
 727	je	2	train		ivd	pos	 7	6	23	Female	black
 727	je	3	linebacker	ident	pos	 7	2	23	Female	black
 728	je	1	fire		cc	neg	 2	2	21	Male	white
 728	je	3	linebacker	ident	neg	 4	2	21	Male	white
 728	je	4	train		ivd	neg	 5	5	21	Male	white
 728	je	2	driver		hs	pos	 4	4	21	Male	white
 728	je	5	construct	ml	pos	 4	4	21	Male	white
 729	je	2	fire		ident	neg	 7	7	31	Male	white
 729	je	5	driver		hs	neg	 7	7	31	Male	white
 729	je	1	linebacker	ml	pos	 1	1	31	Male	white
 729	je	3	train		ivd	pos	 7	7	31	Male	white
 729	je	4	construct	cc	pos	 6	6	31	Male	white
 730	se	3	linebacker	ident	neg	 6	4	24	Female	asian
 730	se	5	fire		cc	neg	 2	3	24	Female	asian
 730	se	1	construct	ivd	pos	 6	6	24	Female	asian
 730	se	2	train		hs	pos	 5	6	24	Female	asian
 730	se	4	driver		ml	pos	 5	6	24	Female	asian
 731	se	2	linebacker	ml	neg	 1	1	59	Female	white
 731	se	3	fire		ident	neg	 7	4	59	Female	white
 731	se	1	driver		hs	pos	 7	7	59	Female	white
 731	se	4	construct	ivd	pos	 7	7	59	Female	white
 731	se	5	train		cc	pos	 1	1	59	Female	white
 732	se	4	train		ident	neg	 5	3	22	Male	black
 732	se	1	linebacker	hs	pos	 3	5	22	Male	black
 732	se	2	fire		cc	pos	 4	5	22	Male	black
 732	se	3	construct	ml	pos	 3	5	22	Male	black
 732	se	5	driver		ivd	pos	 5	5	22	Male	black
 733	se	2	train		cc	neg	 1	7	65	Male	white
 733	se	3	fire		ivd	neg	 7	7	65	Male	white
 733	se	1	linebacker	ident	pos	 7	1	65	Male	white
 733	se	4	driver		hs	pos	 7	1	65	Male	white
 733	se	5	construct	ml	pos	 1	7	65	Male	white
 734	je	3	fire		ivd	neg	 4	3	32	Male	white
 734	je	5	train		cc	neg	 1	1	32	Male	white
 734	je	1	construct	hs	pos	 7	7	32	Male	white
 734	je	2	linebacker	ident	pos	 6	2	32	Male	white
 734	je	4	driver		ml	pos	 5	6	32	Male	white
 735	se	1	fire		ident	neg	 7	5	33	Female	white
 735	se	2	construct	ml	neg	 5	6	33	Female	white
 735	se	3	driver		cc	neg	 5	6	33	Female	white
 735	se	4	linebacker	hs	pos	 6	7	33	Female	white
 735	se	5	train		ivd	pos	 7	7	33	Female	white
 736	je	1	construct	hs	pos	 7	7	36	Female	asian.white
 736	je	2	fire		cc	pos	 1	1	36	Female	asian.white
 736	je	3	train		ident	pos	 7	7	36	Female	asian.white
 736	je	4	linebacker	ivd	pos	 7	7	36	Female	asian.white
 736	je	5	driver		ml	pos	 7	7	36	Female	asian.white
 737	je	1	train		ivd	neg	 7	6	34	Male	white
 737	je	2	linebacker	ml	neg	 2	1	34	Male	white
 737	je	3	driver		ident	neg	 7	3	34	Male	white
 737	je	4	fire		hs	pos	 1	7	34	Male	white
 737	je	5	construct	cc	pos	 6	6	34	Male	white
 738	je	1	linebacker	cc	neg	 1	1	45	Female	white
 738	je	2	driver		ident	neg	 6	1	45	Female	white
 738	je	3	train		ml	neg	 6	6	45	Female	white
 738	je	4	fire		hs	pos	 1	1	45	Female	white
 738	je	5	construct	ivd	pos	 7	7	45	Female	white
 739	je	1	train		cc	pos	 1	5	27	Male	white
 739	je	2	linebacker	ident	pos	 7	2	27	Male	white
 739	je	3	fire		hs	pos	 1	7	27	Male	white
 739	je	4	driver		ivd	pos	 7	7	27	Male	white
 739	je	5	construct	ml	pos	 1	1	27	Male	white
 740	se	2	driver		ivd	neg	 7	7	31	Female	white
 740	se	3	construct	ident	neg	 7	3	31	Female	white
 740	se	4	fire		ml	neg	 1	1	31	Female	white
 740	se	1	linebacker	hs	pos	 6	7	31	Female	white
 740	se	5	train		cc	pos	 4	4	31	Female	white
 741	se	5	driver		ivd	neg	 7	5	23	Female	white
 741	se	1	construct	ident	pos	 4	1	23	Female	white
 741	se	2	fire		hs	pos	 1	6	23	Female	white
 741	se	3	linebacker	cc	pos	 1	4	23	Female	white
 741	se	4	train		ml	pos	 2	2	23	Female	white
 742	se	1	linebacker	ivd	neg	 7	7	26	Female	asian.black
 742	se	2	driver		cc	pos	 4	6	26	Female	asian.black
 742	se	3	fire		hs	pos	 7	7	26	Female	asian.black
 742	se	4	construct	ml	pos	 4	5	26	Female	asian.black
 742	se	5	train		ident	pos	 7	5	26	Female	asian.black
 743	je	1	linebacker	ivd	neg	 7	7	28	Male	white
 743	je	2	construct	hs	neg	 7	7	28	Male	white
 743	je	3	train		ml	neg	 2	2	28	Male	white
 743	je	4	fire		cc	neg	 2	2	28	Male	white
 743	je	5	driver		ident	pos	 7	4	28	Male	white
 744	se	2	train		ident	neg	 7	1	28	Male	black
 744	se	4	driver		ivd	neg	 7	1	28	Male	black
 744	se	1	linebacker	hs	pos	 7	7	28	Male	black
 744	se	3	construct	cc	pos	 1	1	28	Male	black
 744	se	5	fire		ml	pos	 1	1	28	Male	black
 745	se	1	construct	ident	neg	 5	2	28	Male	white
 745	se	4	train		hs	neg	 5	6	28	Male	white
 745	se	5	driver		ivd	neg	 6	5	28	Male	white
 745	se	2	linebacker	cc	pos	 1	4	28	Male	white
 745	se	3	fire		ml	pos	 2	3	28	Male	white
 746	se	1	train		ml	neg	 2	2	21	Male	white
 746	se	3	linebacker	ident	neg	 6	6	21	Male	white
 746	se	5	construct	cc	neg	 5	5	21	Male	white
 746	se	2	fire		ivd	pos	 6	6	21	Male	white
 746	se	4	driver		hs	pos	 5	6	21	Male	white
 747	je	2	fire		ml	neg	 3	6	20	Female	white
 747	je	3	construct	ivd	neg	 6	6	20	Female	white
 747	je	1	train		cc	pos	 2	6	20	Female	white
 747	je	4	linebacker	ident	pos	 7	5	20	Female	white
 747	je	5	driver		hs	pos	 6	7	20	Female	white
 748	se	2	train		ml	neg	 5	5	21	Male	asian
 748	se	5	construct	ident	neg	 7	6	21	Male	asian
 748	se	1	fire		hs	pos	 3	6	21	Male	asian
 748	se	3	linebacker	ivd	pos	 6	6	21	Male	asian
 748	se	4	driver		cc	pos	 6	6	21	Male	asian
 749	se	3	driver		hs	neg	 6	7	35	Female	white
 749	se	4	fire		ml	neg	 2	3	35	Female	white
 749	se	1	linebacker	ident	pos	 6	3	35	Female	white
 749	se	2	train		cc	pos	 4	5	35	Female	white
 749	se	5	construct	ivd	pos	 6	6	35	Female	white
 750	se	3	driver		ident	neg	 7	7	49	Female	white
 750	se	1	construct	cc	pos	 1	1	49	Female	white
 750	se	2	train		ml	pos	 1	1	49	Female	white
 750	se	4	fire		ivd	pos	 7	5	49	Female	white
 750	se	5	linebacker	hs	pos	 4	7	49	Female	white
 751	je	2	fire		ident	neg	 6	4	28	Female	white
 751	je	5	linebacker	hs	neg	 5	5	28	Female	white
 751	je	1	train		cc	pos	 2	4	28	Female	white
 751	je	3	driver		ml	pos	 1	3	28	Female	white
 751	je	4	construct	ivd	pos	 6	6	28	Female	white
 752	je	1	train		cc	neg	 1	6	38	Male	white
 752	je	4	fire		ident	neg	 7	6	38	Male	white
 752	je	5	linebacker	ivd	neg	 5	5	38	Male	white
 752	je	2	driver		hs	pos	 7	7	38	Male	white
 752	je	3	construct	ml	pos	 5	5	38	Male	white
 753	je	2	construct	hs	neg	 7	7	24	Female	white
 753	je	4	fire		ivd	neg	 7	7	24	Female	white
 753	je	5	train		cc	neg	 3	3	24	Female	white
 753	je	1	linebacker	ident	pos	 7	4	24	Female	white
 753	je	3	driver		ml	pos	 6	6	24	Female	white
 754	se	1	linebacker	ident	neg	 7	6	41	Female	white
 754	se	3	construct	cc	neg	 1	1	41	Female	white
 754	se	4	fire		hs	neg	 1	2	41	Female	white
 754	se	2	train		ivd	pos	 7	7	41	Female	white
 754	se	5	driver		ml	pos	 2	2	41	Female	white
 755	se	2	fire		cc	neg	 1	2	32	Female	white
 755	se	3	train		ivd	neg	 7	7	32	Female	white
 755	se	4	construct	hs	neg	 7	7	32	Female	white
 755	se	5	linebacker	ml	neg	 5	6	32	Female	white
 755	se	1	driver		ident	pos	 7	2	32	Female	white
 756	se	1	train		ivd	neg	 1	3	25	Female	white
 756	se	2	linebacker	cc	neg	 4	4	25	Female	white
 756	se	3	construct	hs	neg	 3	5	25	Female	white
 756	se	5	fire		ml	neg	 5	2	25	Female	white
 756	se	4	driver		ident	pos	 5	3	25	Female	white
 757	se	1	construct	ident	neg	 7	6	21	Female	white
 757	se	2	fire		hs	neg	 1	7	21	Female	white
 757	se	5	driver		ivd	neg	 7	7	21	Female	white
 757	se	3	linebacker	cc	pos	 4	7	21	Female	white
 757	se	4	train		ml	pos	 1	2	21	Female	white
 758	je	2	linebacker	ident	neg	 6	3	53	Female	white
 758	je	3	fire		ivd	neg	 7	4	53	Female	white
 758	je	5	driver		cc	neg	 5	5	53	Female	white
 758	je	1	train		hs	pos	 7	7	53	Female	white
 758	je	4	construct	ml	pos	 1	1	53	Female	white
 759	je	1	driver		ident	neg	 7	2	29	Female	white
 759	je	3	linebacker	ml	neg	 1	1	29	Female	white
